"","emp_percent","excl_percent","earn_ratio","pc_live","pc_secure","pc_voted","pc_voted.1","hp_ratio","AccScore","Cluster","include"
"E01006219",78.0701754385965,4.8804780876494,3.77263581488934,77.9017857142857,92.0318725099602,68.7116564417178,75.8282208588957,4.84645366502721,2,4,"YES"
"E01006220",67.1132764920828,9.72404730617608,4.06925851808654,76.78916827853,92.0203735144312,63.6203866432337,68.1898066783831,5.21068322957453,2,4,"YES"
"E01006221",76.0330578512397,6.12878200155159,4.125,81.9607843137255,90.5564924114671,75.5642787046124,76.153091265947,6.09037016924609,2,3,"YES"
"E01006222",76.8606224627875,4.62249614791988,4.03279696889849,82.3639774859287,89.8058252427185,74.3445692883895,77.7153558052434,6.37579787234043,3,3,"YES"
"E01006223",76.6268260292165,6.30220197418375,4.31568145128469,79.2349726775956,92.0127795527157,71.4700193423598,73.1141199226306,4.87665177740555,2,4,"YES"
"E01006224",80.6529625151149,4.81513327601032,3.71740554706268,80.1626016260163,92.9078014184397,85.4855923159018,74.2796157950907,6.63352557980536,4,3,"YES"
"E01006225",75.1552795031056,5.56390977443609,4.17053929007707,82.9885057471264,91.7307692307692,73.5238095238095,80,7.193,3,3,"YES"
"E01006226",77.5906735751295,5.59094125973107,4.06000788392053,78.1144781144781,91.9642857142857,71.2243074173369,74.9776586237712,5.76802152647626,4,3,"YES"
"E01006227",78.2178217821782,5.37459283387622,3.84328617788462,78.6116322701689,93.4782608695652,72.037422037422,74.6361746361746,6.049,6,3,"YES"
"E01006228",72.6635514018692,7.54583921015515,3.71008344531842,79.1150442477876,94.392523364486,73.0839416058394,69.2518248175183,4.29642375367182,3,4,"YES"
"E01006229",75.7314974182444,4.21052631578947,4.64602588001048,83.1797235023041,88.9546351084813,77.9644268774704,80.6324110671937,7.71310185185185,2,2,"YES"
"E01006230",77.8085991678225,3.80650277557494,4.36224954452463,86.6279069767442,91.2751677852349,81.4382896015549,80.2721088435374,8.67824283559578,3,3,"YES"
"E01006231",74.3777452415813,5.09708737864078,3.87396978608923,84.468085106383,89.6174863387978,74.8971193415638,77.3662551440329,8.38302476032034,3,3,"YES"
"E01006232",76.2939958592133,4.73263675476337,4.05882352941176,83.3590138674884,90.5317769130999,80.3030303030303,77.7272727272727,8.12696373223161,1,3,"YES"
"E01006233",75.7396449704142,4.44444444444444,5.19625,84.3551797040169,88.0067567567568,83.8414634146341,80.0813008130081,10.8160270880361,2,2,"YES"
"E01006234",72.0930232558139,7.27272727272727,4.54545454545455,81.5934065934066,92.5301204819277,63.3939393939394,74.1818181818182,6.93443664980286,3,4,"YES"
"E01006235",69.5266272189349,8.32666132906325,3.74081336805556,80.5555555555556,92.5925925925926,64.9180327868852,70.1639344262295,5.26768192104813,3,4,"YES"
"E01006236",77.1982116244411,3.91404451266309,4.26285410075188,83.0508474576271,92.818671454219,71.455938697318,80.5555555555556,7.73617201638872,4,3,"YES"
"E01006237",76.5571913929785,4.05117270788913,4.0444463470924,86.2012987012987,90.7042253521127,85.0267379679144,77.0944741532977,8.52786373930973,3,3,"YES"
"E01006238",69.3146417445483,9.12667191188041,3.45390457604979,76.010101010101,93.1567328918322,64.6103896103896,70.4545454545455,5.34671188995666,2,4,"YES"
"E01006239",62.4043715846995,13.1764705882353,3.61254291753241,78.1431334622824,91.6949152542373,64.0202702702703,68.3277027027027,5.22560975609756,2,1,"YES"
"E01006240",59.3059936908517,14.0639269406393,3.89835416571565,71.5151515151515,90.7928388746803,65.7407407407407,56.3492063492063,4.7898728879822,2,1,"YES"
"E01006241",63.6761487964989,11.5189873417722,3.68415396046876,78.3018867924528,93.2343234323432,68.2926829268293,63.1436314363144,6.55522522522523,2,1,"YES"
"E01006242",72.366790582404,5.93333333333333,4.82667822349823,80.8349146110057,92.6634768740032,68.9082969432314,76.1572052401747,6.30436274509804,2,4,"YES"
"E01006243",78.3132530120482,5.29761904761905,3.86430723020671,81.2239221140473,91.6160388821385,74.8679245283019,75.4716981132076,5.93732119587944,2,3,"YES"
"E01006244",70.7692307692308,9.04977375565611,3.7644453125,76.5661252900232,92.6,60.8649789029536,72.6793248945148,4.51338488994646,1,4,"YES"
"E01006245",77.4441878367975,6.25587958607714,3.80434782608696,82.1309655937847,91.4175506268081,79.0400972053463,74.7873633049818,5.65891666666667,2,3,"YES"
"E01006246",68.5325264750378,10.4430379746835,3.65638061261429,81.2356979405034,92.2920892494929,67.0981661272923,69.7950377562028,6.0459808861389,2,4,"YES"
"E01006247",78.448275862069,5.33333333333333,3.57181973751311,79.8561151079137,91.875,67.7456647398844,76.1849710982659,7.15039215686275,3,3,"YES"
"E01006248",55.6818181818182,14.5755071374906,3.69232383909217,72.5212464589235,91.6666666666667,62.1867881548975,60.250569476082,7.2212407874685,5,1,"YES"
"E01006249",65.5509065550907,11.2509834775767,4.2368931505233,76.6666666666667,91.5966386554622,68.4324324324324,65.4054054054054,7.60952788863702,3,1,"YES"
"E01006250",78.8647342995169,4.08602150537634,4.11764705882353,85.7397504456328,90.6485671191554,77.8929188255613,78.8428324697755,9.27534824583631,2,3,"YES"
"E01006251",76.7663043478261,6.16382806163828,3.94183257308469,82.156862745098,91.4858096828047,75.9352881698686,76.1375126390293,8.78376115970788,7,3,"YES"
"E01006252",76.9345238095238,5.63939634630659,4.6626693359375,77.8705636743215,91.3824057450628,68.7007874015748,76.8700787401575,5.95480952380952,2,4,"YES"
"E01006253",69.1107644305772,7.93287566742944,4.31283579851665,76.6109785202864,90.7172995780591,64.3995749202976,71.7321997874601,6.01026041666667,1,4,"YES"
"E01006254",63.0114566284779,11.254295532646,3.68058758842122,73.7967914438503,93.4146341463415,63.2911392405063,61.7721518987342,4.6776304563697,1,1,"YES"
"E01006255",76.0445682451253,6.11455108359133,3.82363637277057,78.4046692607004,92.0689655172414,70.5593719332679,76.2512266928361,5.9331270365723,0,4,"YES"
"E01006256",75.8915834522111,7.52595155709343,3.61989675458306,79.0890269151139,94.7558770343581,70.3211517165006,71.9822812846069,5.24638888888889,0,4,"YES"
"E01006257",77.4038461538462,6.45773979107313,3.39862429215604,80.9312638580931,93.3333333333333,73.1102850061958,74.4733581164808,5.0107481853713,0,4,"YES"
"E01006258",76.5319426336376,6.53930933137399,3.95606125617018,77.8571428571429,92.6100628930818,71.4150943396226,73.3018867924528,5.1053903213378,0,4,"YES"
"E01006259",74.1350906095552,5.90476190476191,4.52024603483064,77.5943396226415,90.9650924024641,74.1358760429082,76.5196662693683,7.39058132601956,2,3,"YES"
"E01006260",68.3760683760684,8.43776106934002,3.66933145099468,74.0899357601713,92.3828125,65.0549450549451,69.2307692307692,5.65947916666667,1,4,"YES"
"E01006261",72.0858895705521,6.64092664092664,4.57443477215382,73.3485193621868,92.3541247484909,68.6708860759494,69.831223628692,5.82878621915275,2,4,"YES"
"E01006262",69.5104895104895,11.1467522052927,3.95342873812232,76.6454352441614,91.214953271028,66.955579631636,68.2556879739978,7.36251540585064,3,4,"YES"
"E01006263",77.2382397572079,4.40298507462687,4.07760674281151,84.4897959183673,90.4676258992806,71.5877437325905,81.4298978644382,7.71283598860336,3,3,"YES"
"E01006264",81.7241379310345,3.37078651685393,3.88727953680585,84.7133757961784,90.5838041431262,79.2833146696529,79.6192609182531,7.17083772391992,4,3,"YES"
"E01006265",74.2222222222222,6.45973154362416,4.15182669270833,83.0434782608696,92.0454545454545,72.8991596638655,75.9453781512605,5.77890060535052,2,3,"YES"
"E01006266",78.0869565217391,5.40540540540541,4.24666812222865,78.9719626168224,93.1174089068826,67.7385892116183,78.0082987551867,6.05796712410961,2,4,"YES"
"E01006267",62.6168224299065,10.965250965251,3.83674956155303,76.4864864864865,90.7192575406033,62.6373626373626,65.9340659340659,5.10756013745704,2,1,"YES"
"E01006268",72.3889555822329,8.62437633642195,3.53102653813847,78.4347826086957,92.7244582043344,74.885004599816,69.9172033118675,5.8150594071592,2,4,"YES"
"E01006269",73.2926829268293,8.19228165199729,3.83275506103904,81.1700182815356,91.6932907348243,70.7446808510638,72.2517730496454,4.99844334676709,1,4,"YES"
"E01006270",61.2312811980033,10.8508977361436,4.4811377245509,79.9426934097421,94.044665012407,59.5517609391676,67.5560298826041,5.95266774241284,4,1,"YES"
"E01006271",77.6361529548088,5.88642659279778,3.58876181386236,79.4788273615635,92.5352112676056,74.2241379310345,73.7068965517241,6.20457553412743,1,4,"YES"
"E01006272",74.3467933491686,7.39957716701903,4.56172659290649,73.9894551845343,91.1854103343465,69.0759377859103,73.1930466605672,4.46744298884037,1,4,"YES"
"E01006273",69.0332326283988,10.3618421052632,3.99105121451038,77.4580335731415,93.7246963562753,67.9120879120879,68.021978021978,4.74743544466603,2,4,"YES"
"E01006274",68.6453576864536,10.3298611111111,3.48612811748799,75.1789976133652,93.1182795698925,65.0406504065041,65.6213704994193,4.499551859031,2,1,"YES"
"E01006275",64.5211930926217,11.7094017094017,5.27165820152223,65.7963446475196,94.8356807511737,56.5741857659831,62.1230398069964,4.8064786782564,2,1,"YES"
"E01006276",76.3404255319149,6.94444444444444,3.81056709048294,77.6119402985075,91.8211559432933,75.9129213483146,74.1573033707865,6.4563795279745,4,3,"YES"
"E01006277",77.8002018163471,5.02376103190767,3.75408105100381,85.4951185495118,91.6564417177914,85.0340136054422,77.4659863945578,7.52654041989729,3,3,"YES"
"E01006278",73.7414965986395,6.87237026647966,3.91726739995202,80.9815950920245,91.5044247787611,67.4196350999131,75.1520417028671,5.20234102450312,3,4,"YES"
"E01006279",75.8085381630013,4.91679273827534,4.65573550650478,81.5275310834813,91.7981072555205,74.905303030303,76.4204545454545,6.29130870851776,4,3,"YES"
"E01006280",70.4778156996587,6.84931506849315,3.52941176470588,79.1773778920308,94.0774487471526,60.6857142857143,76.1142857142857,5.35818351696851,3,4,"YES"
"E01006281",77.8823529411765,5.01089324618736,3.52119081759346,82.8200972447326,93.2374100719424,74.4374437443744,75.967596759676,6.14375,4,3,"YES"
"E01006282",67.9782903663501,9.0974212034384,4.67709525240385,72.4576271186441,90.3525046382189,69.4980694980695,68.9189189189189,5.66569661774569,4,4,"YES"
"E01006283",62.4460431654676,11.8530884808013,3.7018456850778,74.3781094527363,90.7127429805616,70.5336426914153,63.3410672853828,4.86822460240182,4,1,"YES"
"E01006284",68.8034188034188,8.99763220205209,3.62241899330304,77.2522522522522,92.6587301587302,68.4153005464481,66.6666666666667,5.28053595221529,4,4,"YES"
"E01006285",77.6119402985075,6.4327485380117,4.2323847579609,79.3478260869565,92.6530612244898,72.4358974358974,76.4423076923077,7.03105360502857,4,3,"YES"
"E01006286",71.7314487632509,6.30914826498423,3.99166748046875,82.512315270936,89.8128898128898,61.5927419354839,75.9072580645161,6.18707936278327,5,3,"YES"
"E01006287",79.0492957746479,4.51422963689892,3.79462118581924,78.7951807228916,90.3921568627451,74.9696233292831,75.9416767922236,7.8270175803744,2,3,"YES"
"E01006288",60.179257362356,14.3159379407616,3.75,75.8542141230068,91.6831683168317,68.4945164506481,64.7058823529412,5.5325,4,1,"YES"
"E01006289",60.519801980198,14.7632311977716,4.10378899150588,77.4266365688488,93.1237721021611,60.8866995073892,64.3349753694581,4.82423053603166,2,1,"YES"
"E01006290",75.0397456279809,4.72175379426644,4.11764705882353,82.8947368421053,89.96138996139,71.8913270637409,77.8474399164054,5.90937777777778,1,3,"YES"
"E01006291",73.1534090909091,7.02614379084967,4.18320157078912,79.4491525423729,93.3078393881453,68.5368536853685,71.0671067106711,4.9420022688599,1,4,"YES"
"E01006292",76.1494252873563,5.90461771385314,4.68053038858695,79.5275590551181,91.6239316239316,65.9392789373814,76.0910815939279,5.8719615602035,3,4,"YES"
"E01006293",69.8966408268734,9.59097320169253,3.86308479970238,80.1619433198381,92.1602787456446,71.4814814814815,70.8333333333333,4.52541666666667,2,4,"YES"
"E01006294",76.7164179104478,7.73298083278255,3.38049560967585,79.3956043956044,91.7775090689238,79.7845898922949,71.2510356255178,4.12479139173548,1,4,"YES"
"E01006295",74.9675745784695,8.66025166543301,3.92199495596337,77.1535580524345,91.3477537437604,69.4223107569721,69.5219123505976,4.28669104462507,1,4,"YES"
"E01006296",66.3421418636996,12.3778501628664,4.00895945996137,75.5605381165919,93.8524590163934,67.8899082568807,67.6605504587156,4.31147972380063,3,1,"YES"
"E01006297",66.1290322580645,10.6495468277946,3.27595590583858,78.2997762863535,94.234592445328,67.431693989071,64.8087431693989,3.8179880233122,3,1,"YES"
"E01006298",66.6666666666667,10.4795737122558,3.28062457475425,74.7474747474748,93.0337078651685,68.7868080094229,66.1955241460542,4.2897619047619,2,1,"YES"
"E01006299",78.2306163021869,4.92102065613609,3.76811948029891,85.6737588652482,91.3730255164034,80.1047120418848,75.168287210172,5.72291666666667,2,3,"YES"
"E01006300",78.1468531468531,3.20945945945946,3.86784578225918,85.286783042394,90.9663865546218,76.1755485893417,80.773249738767,8.23925245530378,3,3,"YES"
"E01006301",77.521613832853,4.37246963562753,4.03331438938664,84.0490797546012,90.5693950177936,83.4862385321101,80.1223241590214,8.92929166666667,4,3,"YES"
"E01006302",78.5458879618593,4.8048048048048,3.78588235294118,79.7658862876254,90.9090909090909,80.0364630811304,75.4785779398359,6.74013888888889,2,3,"YES"
"E01006303",76.2633996937213,5.60669456066946,3.63918671995374,84.304932735426,90.7407407407407,72.9376257545272,79.6780684104628,7.00073313782991,2,3,"YES"
"E01006304",74.5185185185185,7.43525480367586,3.99186166496653,82.646420824295,92.5093632958801,73.4651404786681,74.7138397502601,7.48955882352941,3,3,"YES"
"E01006305",60.4325699745547,13.7931034482759,3.53982300884956,72.8310502283105,92.6380368098159,63.4268537074148,59.8196392785571,4.96953491515945,1,1,"YES"
"E01006306",59.3288590604027,15.5890804597701,3.80129865892848,80.2439024390244,93.4065934065934,53.7764350453172,63.6455186304129,3.26034798534799,0,1,"YES"
"E01006307",70.3196347031963,9.98307952622674,4.01354978064128,77.8554778554778,94.6502057613169,66.1645422943221,68.018539976825,4.67765470803003,0,4,"YES"
"E01006308",65.6578947368421,11.4682249817385,4.01227028145695,75.3246753246753,92.6782273603083,62.8865979381443,61.6494845360825,3.44792149002062,0,1,"YES"
"E01006309",67.0698924731183,10.3085026335591,3.91204201248746,76.0683760683761,93.7142857142857,66.8466522678186,65.2267818574514,4.1328638641307,0,1,"YES"
"E01006310",62.2347949080622,12.256049960968,4.36608996674057,74.1116751269035,91.2087912087912,65.1795429815016,61.2622415669206,3.77354868913858,0,1,"YES"
"E01006311",66.6666666666667,11.0764430577223,3.95648854169257,74.6067415730337,93.3202357563851,61.6365568544102,64.3995749202976,4.77074542897328,1,1,"YES"
"E01006312",76.510067114094,4.40565253532835,3.8896063199374,84.9884526558891,90.3921568627451,76.0869565217391,80.4347826086957,6.40975166263415,3,3,"YES"
"E01006313",65.2027027027027,9.57966764418377,4.61590729770282,78.8519637462236,91.9799498746867,70.3022339027595,68.1997371879106,9.54598875557414,3,4,"YES"
"E01006314",77.1464646464647,4.39056356487549,3.54827551183768,84.3065693430657,92.1875,72.7045075125209,79.6327212020033,8.21440170940171,3,3,"YES"
"E01006315",77.1276595744681,4.63054187192118,4.4910379423429,82.7848101265823,89.5397489539749,76.2424242424242,77.4545454545455,9.33314795236939,3,3,"YES"
"E01006316",74.1745283018868,5.49927641099855,4.11764705882353,83.8768115942029,91.7541229385307,80.6788511749347,80.1566579634465,9.94198513451292,1,3,"YES"
"E01006317",76.2917933130699,5.51670551670552,3.8754187233693,79.2452830188679,93.3456561922366,68.1174089068826,75.6072874493927,7.49633929651492,2,4,"YES"
"E01006318",80.5,3.10663308144416,4.32395573422705,81.8574514038877,90.4494382022472,76.2244897959184,77.7551020408163,7.56737455514044,3,3,"YES"
"E01006319",79.3148880105402,4.9718574108818,4.0333360173474,84.2592592592593,93.3006535947712,83.7995337995338,75.1748251748252,8.15004385964912,3,3,"YES"
"E01006320",81.2292358803987,3.13339301700985,3.5499359375,83.2976445396146,91.6363636363636,80.4956896551724,79.7413793103448,6.90070564516129,5,3,"YES"
"E01006321",77.8473091364205,5.43478260869565,4.3398958533404,84.7682119205298,90.7670454545455,81.4880425155005,78.0336581045173,7.3782437154774,4,3,"YES"
"E01006322",70.7547169811321,9.18367346938776,3.99805468229514,75.2598752598753,93.3928571428571,69.7576396206533,66.5964172813488,5.19320413411497,4,4,"YES"
"E01006323",68.451519536903,9.45273631840796,3.91210673703099,74.7706422018349,92.6380368098159,65.1111111111111,65,4.21164522362746,5,1,"YES"
"E01006324",68.2737169517885,10.3327495621716,3.58688307195572,79.8543689320388,93.7093275488069,66.4726426076834,68.3352735739232,4.01752913752914,5,4,"YES"
"E01006325",71.4838709677419,8.02377414561664,4.44980978712212,79.0513833992095,91.2220309810671,71.2755598831548,69.8149951314508,4.88337872683728,5,4,"YES"
"E01006326",67.5074183976261,9.79519145146928,3.49916893669892,81.3211845102506,92.0570264765784,71.3278495887191,69.3301997649824,3.25429308950376,4,4,"YES"
"E01006327",62.4371859296482,10.776766969909,3.61371764040177,74.7747747747748,92.6441351888668,68.8376753507014,62.5250501002004,8.39656862745098,5,1,"YES"
"E01006328",67.5714285714286,10.5485232067511,4.31746126302084,77.8301886792453,89.3787575150301,68.7427912341407,67.8200692041522,3.07360702313752,2,4,"YES"
"E01006329",63.4593356242841,9.5,4.31664592073078,74.9494949494949,90.0343642611684,74.5544554455445,63.3663366336634,4.02262558287389,6,1,"YES"
"E01006330",75.4716981132076,5.13409961685824,3.91375,78.0632411067194,90.8180300500835,76.1165048543689,77.378640776699,7.64343940635607,2,3,"YES"
"E01006331",77.8331257783313,4.32234432234432,3.85346277753463,83.3898305084746,93.2533733133433,78.9090909090909,77.9090909090909,6.70570833333333,3,3,"YES"
"E01006332",77.315296566077,5.55555555555556,4.28686656831687,77.0250368188513,91.2213740458015,68.1470137825421,74.5022970903522,5.11532475990393,2,4,"YES"
"E01006333",68.5106382978723,9.1025641025641,3.65395763656633,84.4331641285956,89.8975109809663,70.8477508650519,71.3667820069204,3.3027388361518,2,4,"YES"
"E01006334",67.0281995661605,10.7340720221607,3.63300396826395,76.8402154398564,91.7197452229299,70.0723327305606,68.0831826401447,2.78241758241758,2,4,"YES"
"E01006335",73.1414868105516,9.16604057099925,4.09857402662322,77.7391304347826,92.530487804878,72.4371373307544,69.1489361702128,3.88334435282468,1,4,"YES"
"E01006336",56.9044006069803,14.15313225058,3.50192311672185,71.5942028985507,94.2558746736293,61.6197183098592,57.0422535211268,3.92322222222222,4,1,"YES"
