,age_end,age_start,ethnicity,mean_value,sex,year_end,year_start
218,29,28,MIX,0.0003090403753213368,Female,2012,2011
219,30,29,MIX,0.0003065222904884319,Female,2012,2011
220,31,30,MIX,0.00032117839331619524,Female,2012,2011
221,32,31,MIX,0.0003971184832904885,Female,2012,2011
222,33,32,MIX,0.00044597597429305887,Female,2012,2011
223,34,33,MIX,0.0004908062802056553,Female,2012,2011
224,35,34,MIX,0.000569016686375321,Female,2012,2011
225,36,35,MIX,0.0006038180976863753,Female,2012,2011
226,37,36,MIX,0.0005710892442159384,Female,2012,2011
227,38,37,MIX,0.0006034848894601539,Female,2012,2011
228,39,38,MIX,0.0006259854293059128,Female,2012,2011
229,40,39,MIX,0.0007142115038560407,Female,2012,2011
230,41,40,MIX,0.0008629688226221084,Female,2012,2011
231,42,41,MIX,0.0009340085167095113,Female,2012,2011
232,43,42,MIX,0.0010898409485861188,Female,2012,2011
233,44,43,MIX,0.0011572399665809774,Female,2012,2011
234,45,44,MIX,0.0012201441850899733,Female,2012,2011
235,46,45,MIX,0.0013993657814910026,Female,2012,2011
236,47,46,MIX,0.0015062799023136243,Female,2012,2011
237,48,47,MIX,0.0016607100462724936,Female,2012,2011
238,49,48,MIX,0.0018959383650385612,Female,2012,2011
239,50,49,MIX,0.00203306191773779,Female,2012,2011
240,11,10,OAS,0.00011240844215938301,Female,2012,2011
241,12,11,OAS,0.00014353098971722357,Female,2012,2011
242,13,12,OAS,0.00012739247300771206,Female,2012,2011
243,14,13,OAS,0.00012682461696658109,Female,2012,2011
244,15,14,OAS,0.00015649456555269923,Female,2012,2011
245,16,15,OAS,0.00018866063753213364,Female,2012,2011
246,17,16,OAS,0.00020390540874036013,Female,2012,2011
247,18,17,OAS,0.00019952590231362452,Female,2012,2011
248,19,18,OAS,0.00019177375321336755,Female,2012,2011
249,20,19,OAS,0.00020986586632390747,Female,2012,2011
250,21,20,OAS,0.00023738540359897169,Female,2012,2011
251,22,21,OAS,0.0002297555681233933,Female,2012,2011
252,23,22,OAS,0.00021982155269922884,Female,2012,2011
253,24,23,OAS,0.00021219007712082257,Female,2012,2011
254,25,24,OAS,0.0002078685192802057,Female,2012,2011
255,26,25,OAS,0.00023534993316195375,Female,2012,2011
256,27,26,OAS,0.0002800007789203085,Female,2012,2011
257,28,27,OAS,0.00028061951156812344,Female,2012,2011
258,29,28,OAS,0.00029067715424164537,Female,2012,2011
259,30,29,OAS,0.00029676212853470426,Female,2012,2011
260,31,30,OAS,0.00031105357840616963,Female,2012,2011
261,32,31,OAS,0.000382789439588689,Female,2012,2011
262,33,32,OAS,0.00043186049357326494,Female,2012,2011
263,34,33,OAS,0.0004994688277634961,Female,2012,2011
264,35,34,OAS,0.0005784944935732644,Female,2012,2011
265,36,35,OAS,0.0005995390976863753,Female,2012,2011
266,37,36,OAS,0.000565224210796915,Female,2012,2011
267,38,37,OAS,0.0005839344858611831,Female,2012,2011
268,39,38,OAS,0.0006128559794344476,Female,2012,2011
269,40,39,OAS,0.0007089827455012855,Female,2012,2011
270,41,40,OAS,0.0008526434807197941,Female,2012,2011
271,42,41,OAS,0.0009242140514138816,Female,2012,2011
272,43,42,OAS,0.001059291835475578,Female,2012,2011
273,44,43,OAS,0.0010976788277634957,Female,2012,2011
274,45,44,OAS,0.0011379104807197945,Female,2012,2011
275,46,45,OAS,0.0013030241953727512,Female,2012,2011
276,47,46,OAS,0.00142377259125964,Female,2012,2011
277,48,47,OAS,0.0015857273264781495,Female,2012,2011
278,49,48,OAS,0.0018085975706940887,Female,2012,2011
279,50,49,OAS,0.0019117029434447294,Female,2012,2011
280,11,10,OBL,0.00011588839331619541,Female,2012,2011
281,12,11,OBL,0.00014698288174807195,Female,2012,2011
282,13,12,OBL,0.0001321858714652956,Female,2012,2011
283,14,13,OBL,0.00012242748843187672,Female,2012,2011
284,15,14,OBL,0.00014687669665809758,Female,2012,2011
285,16,15,OBL,0.00018121649357326464,Female,2012,2011
286,17,16,OBL,0.00019581220308483277,Female,2012,2011
287,18,17,OBL,0.00018505178149100265,Female,2012,2011
288,19,18,OBL,0.00017168812596401027,Female,2012,2011
289,20,19,OBL,0.00019271448843187649,Female,2012,2011
290,21,20,OBL,0.00022706115681233932,Female,2012,2011
291,22,21,OBL,0.00022156759897172241,Female,2012,2011
292,23,22,OBL,0.00020398160668380456,Female,2012,2011
293,24,23,OBL,0.00018551239331619532,Female,2012,2011
294,25,24,OBL,0.00017786575064267357,Female,2012,2011
295,26,25,OBL,0.00020316058611825183,Female,2012,2011
296,27,26,OBL,0.0002502580128534702,Female,2012,2011
297,28,27,OBL,0.00026461488174807184,Female,2012,2011
298,29,28,OBL,0.0002643738431876605,Female,2012,2011
299,30,29,OBL,0.0002637587789203084,Female,2012,2011
300,31,30,OBL,0.0002860598894601544,Female,2012,2011
301,32,31,OBL,0.0003554183933161953,Female,2012,2011
302,33,32,OBL,0.00039258277377892,Female,2012,2011
303,34,33,OBL,0.00043542047557840587,Female,2012,2011
304,35,34,OBL,0.0005157943033419019,Female,2012,2011
305,36,35,OBL,0.0005313553676092547,Female,2012,2011
306,37,36,OBL,0.0004918536966580981,Female,2012,2011
307,38,37,OBL,0.0005399300899742929,Female,2012,2011
308,39,38,OBL,0.000576919616966581,Female,2012,2011
309,40,39,OBL,0.0006818658149100262,Female,2012,2011
310,41,40,OBL,0.0008227409177377887,Female,2012,2011
311,42,41,OBL,0.0009016935552699232,Female,2012,2011
312,43,42,OBL,0.001091569516709512,Female,2012,2011
313,44,43,OBL,0.001158750966580977,Female,2012,2011
314,45,44,OBL,0.0012370028303341904,Female,2012,2011
315,46,45,OBL,0.0014550964627249355,Female,2012,2011
316,47,46,OBL,0.0015518065809768634,Female,2012,2011
317,48,47,OBL,0.0016944776760925455,Female,2012,2011
318,49,48,OBL,0.001943604781491001,Female,2012,2011
319,50,49,OBL,0.002066490992287918,Female,2012,2011
320,11,10,OTH,0.00011034935218508984,Female,2012,2011
321,12,11,OTH,0.00013905424164524418,Female,2012,2011
322,13,12,OTH,0.00011995114652956309,Female,2012,2011
323,14,13,OTH,0.00012311438560411308,Female,2012,2011
324,15,14,OTH,0.00016231799485861168,Female,2012,2011
325,16,15,OTH,0.00019287489203084852,Female,2012,2011
326,17,16,OTH,0.00019896164524421564,Female,2012,2011
327,18,17,OTH,0.00018824481748071987,Female,2012,2011
328,19,18,OTH,0.00017375643701799485,Female,2012,2011
329,20,19,OTH,0.0002014961516709511,Female,2012,2011
330,21,20,OTH,0.00023312635732647836,Female,2012,2011
331,22,21,OTH,0.00022203631362467855,Female,2012,2011
332,23,22,OTH,0.0002110715989717225,Female,2012,2011
333,24,23,OTH,0.00019890942159383012,Female,2012,2011
334,25,24,OTH,0.00019495623907455007,Female,2012,2011
335,26,25,OTH,0.00021953445244215927,Female,2012,2011
336,27,26,OTH,0.00026001551413881756,Female,2012,2011
337,28,27,OTH,0.0002638951825192805,Female,2012,2011
338,29,28,OTH,0.0002736710154241645,Female,2012,2011
339,30,29,OTH,0.00028334764781491,Female,2012,2011
340,31,30,OTH,0.00030268473521850896,Female,2012,2011
341,32,31,OTH,0.000370285838046272,Female,2012,2011
342,33,32,OTH,0.00041814584575835466,Female,2012,2011
343,34,33,OTH,0.0004703020694087401,Female,2012,2011
344,35,34,OTH,0.0005411289717223651,Female,2012,2011
345,36,35,OTH,0.0005732732622107972,Female,2012,2011
346,37,36,OTH,0.0005356367120822627,Female,2012,2011
347,38,37,OTH,0.0005479677840616964,Female,2012,2011
348,39,38,OTH,0.0005804950565552702,Female,2012,2011
349,40,39,OTH,0.0006875053059125967,Female,2012,2011
350,41,40,OTH,0.0008334564781491005,Female,2012,2011
351,42,41,OTH,0.0008933672956298199,Female,2012,2011
352,43,42,OTH,0.0010630413727506416,Female,2012,2011
353,44,43,OTH,0.0011339980565552698,Female,2012,2011
354,45,44,OTH,0.001181414377892031,Female,2012,2011
355,46,45,OTH,0.0013433034138817476,Female,2012,2011
