region,ethnicity,age_start,age_end,sex,year_start,year_end,mean_value
East Midlands,BLA,18,19,Female,2020,2021,0.0856837228095603
East Midlands,BLA,18,19,Female,2021,2022,0.0860502841905637
East Midlands,BLA,18,19,Female,2022,2023,0.086348115312629
East Midlands,BLA,18,19,Female,2023,2024,0.0865313960031307
East Midlands,BLA,18,19,Female,2024,2025,0.0866230363483816
East Midlands,BLA,18,19,Female,2025,2026,0.0866230363483817
East Midlands,BLA,18,19,Female,2026,2027,0.0866459464346943
East Midlands,BLA,18,19,Female,2027,2028,0.0867375867799452
East Midlands,BLA,18,19,Female,2028,2029,0.0868063170388834
East Midlands,BLA,18,19,Female,2029,2030,0.0868750472978215
East Midlands,BLA,18,19,Female,2030,2031,0.0869437775567597
East Midlands,BLA,18,19,Female,2031,2032,0.0869895977293851
East Midlands,BLA,18,19,Female,2032,2033,0.0870354179020105
East Midlands,BLA,18,19,Female,2033,2034,0.0870583279883232
East Midlands,BLA,18,19,Female,2034,2035,0.0870583279883232
East Midlands,BLC,18,19,Female,2020,2021,0.0567541442808602
East Midlands,BLC,18,19,Female,2021,2022,0.0569969427590671
East Midlands,BLC,18,19,Female,2022,2023,0.0571942165226102
East Midlands,BLC,18,19,Female,2023,2024,0.0573156157617136
East Midlands,BLC,18,19,Female,2024,2025,0.0573763153812654
East Midlands,BLC,18,19,Female,2025,2026,0.0573763153812654
East Midlands,BLC,18,19,Female,2026,2027,0.0573914902861533
East Midlands,BLC,18,19,Female,2027,2028,0.057452189905705
East Midlands,BLC,18,19,Female,2028,2029,0.0574977146203688
East Midlands,BLC,18,19,Female,2029,2030,0.0575432393350326
East Midlands,BLC,18,19,Female,2030,2031,0.0575887640496964
East Midlands,BLC,18,19,Female,2031,2032,0.0576191138594723
East Midlands,BLC,18,19,Female,2032,2033,0.0576494636692481
East Midlands,BLC,18,19,Female,2033,2034,0.057664638574136
East Midlands,BLC,18,19,Female,2034,2035,0.057664638574136
East Midlands,CHI,18,19,Female,2020,2021,0.0176394976784306
East Midlands,CHI,18,19,Female,2021,2022,0.017714960770103
East Midlands,CHI,18,19,Female,2022,2023,0.0177762745320869
East Midlands,CHI,18,19,Female,2023,2024,0.0178140060779231
East Midlands,CHI,18,19,Female,2024,2025,0.0178328718508412
East Midlands,CHI,18,19,Female,2025,2026,0.0178328718508412
East Midlands,CHI,18,19,Female,2026,2027,0.0178375882940707
East Midlands,CHI,18,19,Female,2027,2028,0.0178564540669888
East Midlands,CHI,18,19,Female,2028,2029,0.0178706033966774
East Midlands,CHI,18,19,Female,2029,2030,0.017884752726366
East Midlands,CHI,18,19,Female,2030,2031,0.0178989020560546
East Midlands,CHI,18,19,Female,2031,2032,0.0179083349425136
East Midlands,CHI,18,19,Female,2032,2033,0.0179177678289727
East Midlands,CHI,18,19,Female,2033,2034,0.0179224842722022
East Midlands,CHI,18,19,Female,2034,2035,0.0179224842722022
East Midlands,IND,18,19,Female,2020,2021,0.0438779992201866
East Midlands,IND,18,19,Female,2021,2022,0.0440657125858345
East Midlands,IND,18,19,Female,2022,2023,0.0442182296954234
East Midlands,IND,18,19,Female,2023,2024,0.0443120863782473
East Midlands,IND,18,19,Female,2024,2025,0.0443590147196592
East Midlands,IND,18,19,Female,2025,2026,0.0443590147196592
East Midlands,IND,18,19,Female,2026,2027,0.0443707468050122
East Midlands,IND,18,19,Female,2027,2028,0.0444176751464242
East Midlands,IND,18,19,Female,2028,2029,0.0444528714024832
East Midlands,IND,18,19,Female,2029,2030,0.0444880676585422
East Midlands,IND,18,19,Female,2030,2031,0.0445232639146011
East Midlands,IND,18,19,Female,2031,2032,0.0445467280853071
East Midlands,IND,18,19,Female,2032,2033,0.0445701922560131
East Midlands,IND,18,19,Female,2033,2034,0.0445819243413661
East Midlands,IND,18,19,Female,2034,2035,0.0445819243413661
East Midlands,MIX,18,19,Female,2020,2021,0.0209154445987071
East Midlands,MIX,18,19,Female,2021,2022,0.0210049224365625
East Midlands,MIX,18,19,Female,2022,2023,0.0210776231798201
East Midlands,MIX,18,19,Female,2023,2024,0.0211223620987478
East Midlands,MIX,18,19,Female,2024,2025,0.0211447315582116
East Midlands,MIX,18,19,Female,2025,2026,0.0211447315582116
East Midlands,MIX,18,19,Female,2026,2027,0.0211503239230776
East Midlands,MIX,18,19,Female,2027,2028,0.0211726933825415
East Midlands,MIX,18,19,Female,2028,2029,0.0211894704771394
East Midlands,MIX,18,19,Female,2029,2030,0.0212062475717373
East Midlands,MIX,18,19,Female,2030,2031,0.0212230246663351
East Midlands,MIX,18,19,Female,2031,2032,0.0212342093960671
East Midlands,MIX,18,19,Female,2032,2033,0.021245394125799
East Midlands,MIX,18,19,Female,2033,2034,0.021250986490665
East Midlands,MIX,18,19,Female,2034,2035,0.021250986490665
East Midlands,OAS,18,19,Female,2020,2021,0.0292770858156268
East Midlands,OAS,18,19,Female,2021,2022,0.0294023353806134
East Midlands,OAS,18,19,Female,2022,2023,0.0295041006521651
East Midlands,OAS,18,19,Female,2023,2024,0.0295667254346584
East Midlands,OAS,18,19,Female,2024,2025,0.0295980378259051
East Midlands,OAS,18,19,Female,2025,2026,0.0295980378259051
East Midlands,OAS,18,19,Female,2026,2027,0.0296058659237167
East Midlands,OAS,18,19,Female,2027,2028,0.0296371783149634
East Midlands,OAS,18,19,Female,2028,2029,0.0296606626083984
East Midlands,OAS,18,19,Female,2029,2030,0.0296841469018334
East Midlands,OAS,18,19,Female,2030,2031,0.0297076311952684
East Midlands,OAS,18,19,Female,2031,2032,0.0297232873908917
East Midlands,OAS,18,19,Female,2032,2033,0.029738943586515
East Midlands,OAS,18,19,Female,2033,2034,0.0297467716843267
East Midlands,OAS,18,19,Female,2034,2035,0.0297467716843267
East Midlands,OBL,18,19,Female,2020,2021,0.017275452000754
East Midlands,OBL,18,19,Female,2021,2022,0.0173493576777626
East Midlands,OBL,18,19,Female,2022,2023,0.0174094060403321
East Midlands,OBL,18,19,Female,2023,2024,0.0174463588788364
East Midlands,OBL,18,19,Female,2024,2025,0.0174648352980885
East Midlands,OBL,18,19,Female,2025,2026,0.0174648352980885
East Midlands,OBL,18,19,Female,2026,2027,0.0174694544029015
East Midlands,OBL,18,19,Female,2027,2028,0.0174879308221537
East Midlands,OBL,18,19,Female,2028,2029,0.0175017881365928
East Midlands,OBL,18,19,Female,2029,2030,0.0175156454510319
East Midlands,OBL,18,19,Female,2030,2031,0.017529502765471
East Midlands,OBL,18,19,Female,2031,2032,0.0175387409750971
East Midlands,OBL,18,19,Female,2032,2033,0.0175479791847232
East Midlands,OBL,18,19,Female,2033,2034,0.0175525982895362
East Midlands,OBL,18,19,Female,2034,2035,0.0175525982895362
East Midlands,OTH,18,19,Female,2020,2021,0.0248208941274018
East Midlands,OTH,18,19,Female,2021,2022,0.0249270797707276
East Midlands,OTH,18,19,Female,2022,2023,0.0250133556059298
East Midlands,OTH,18,19,Female,2023,2024,0.0250664484275927
East Midlands,OTH,18,19,Female,2024,2025,0.0250929948384242
East Midlands,OTH,18,19,Female,2025,2026,0.0250929948384242
East Midlands,OTH,18,19,Female,2026,2027,0.025099631441132
East Midlands,OTH,18,19,Female,2027,2028,0.0251261778519635
East Midlands,OTH,18,19,Female,2028,2029,0.0251460876600871
East Midlands,OTH,18,19,Female,2029,2030,0.0251659974682107
East Midlands,OTH,18,19,Female,2030,2031,0.0251859072763342
East Midlands,OTH,18,19,Female,2031,2032,0.02519918048175
East Midlands,OTH,18,19,Female,2032,2033,0.0252124536871657
East Midlands,OTH,18,19,Female,2033,2034,0.0252190902898735
East Midlands,OTH,18,19,Female,2034,2035,0.0252190902898735
East Midlands,PAK,18,19,Female,2020,2021,0.1185853287482741
East Midlands,PAK,18,19,Female,2021,2022,0.1190926456627052
East Midlands,PAK,18,19,Female,2022,2023,0.1195048406556804
East Midlands,PAK,18,19,Female,2023,2024,0.119758499112896
