DZ2011_Code,DZ2011_Name,IZ2011_Code,IZ2011_Name,MMWard_Code,MMWard_Name,LA_Code,LA_Name,SPC_Code,SPC_Name,UKPC_Code,UKPC_Name,HB_Code,HB_Name,HIA_Code,HIA_Name,SPD_Code,SPD_Name,SFRLSO_Code,SFRLSO_Name,SFRSDA_Code,SFRSDA_Name,RRP_Code,RRP_Name,LRP_Code,LRP_Name,TTWA2011_Code,TTWA2011_Name,UR2_Code,UR2_Name,UR3_Code,UR3_Name,UR6_Code,UR6_Name,UR8_Code,UR8_Name,Country_Code,Country_Name
S01006556,Summerhill - 04,S02001244,Summerhill,S13002837,Kingswells/Sheddocksley/Summerhill,S12000033,Aberdeen City,S16000075,Aberdeen Donside,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006557,Summerhill - 05,S02001244,Summerhill,S13002837,Kingswells/Sheddocksley/Summerhill,S12000033,Aberdeen City,S16000075,Aberdeen Donside,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006558,Midstocket - 01,S02001245,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006559,Midstocket - 02,S02001245,Midstocket,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006560,Midstocket - 03,S02001245,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006561,Midstocket - 04,S02001245,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006562,Midstocket - 05,S02001245,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006563,Midstocket - 06,S02001245,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006564,Rosemount - 01,S02001246,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006565,Rosemount - 02,S02001246,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006566,Rosemount - 03,S02001246,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006567,Rosemount - 04,S02001246,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006568,Rosemount - 05,S02001246,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006569,Rosemount - 06,S02001246,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006570,Rosemount - 07,S02001246,Rosemount,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006571,West End North - 01,S02001247,West End North,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006572,West End North - 02,S02001247,West End North,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006573,West End North - 03,S02001247,West End North,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006574,West End North - 04,S02001247,West End North,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006575,West End South - 01,S02001248,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006576,West End South - 02,S02001248,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006577,West End South - 03,S02001248,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006578,West End South - 04,S02001248,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006579,West End South - 05,S02001248,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006580,West End South - 06,S02001248,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006581,West End South - 07,S02001248,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006582,City Centre West - 01,S02001249,City Centre West,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006583,City Centre West - 02,S02001249,City Centre West,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006584,City Centre West - 03,S02001249,City Centre West,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006585,City Centre West - 04,S02001249,City Centre West,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006586,City Centre West - 05,S02001249,City Centre West,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006587,City Centre East - 01,S02001250,City Centre East,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006588,City Centre East - 02,S02001250,City Centre East,S13002842,George St/Harbour,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006589,City Centre East - 03,S02001250,City Centre East,S13002842,George St/Harbour,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000001,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006590,City Centre East - 04,S02001250,City Centre East,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006591,Ferryhill North - 01,S02001251,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006592,Ferryhill North - 02,S02001251,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006593,Ferryhill North - 03,S02001251,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006594,Ferryhill North - 04,S02001251,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006595,Ferryhill North - 05,S02001251,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006596,Ferryhill North - 06,S02001251,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006597,Ferryhill North - 07,S02001251,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006598,Ferryhill South - 01,S02001252,Ferryhill South,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006599,Ferryhill South - 02,S02001252,Ferryhill South,S13002845,Airyhall/Broomhill/Garthdee,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01006600,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000002,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000047,Aberdeen,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
