,LSOA11CD
199583,S01008968
199584,S01008968
199585,S01008969
199586,S01008961
199587,S01008443
199588,S01008446
199589,S01008446
199590,S01008510
199591,S01008434
199592,S01008435
199593,S01008424
199594,S01008427
199595,S01008424
199596,S01008425
199597,S01008429
199598,S01008429
199599,S01008431
199600,S01009003
199601,S01008909
199602,S01008893
199603,S01008834
199604,S01008741
199605,S01008555
199606,S01008703
199607,S01008519
199608,S01008775
199609,S01008913
199610,S01008814
199611,S01008924
199612,S01009010
199613,S01008741
199614,S01008519
199615,S01008990
199616,S01008791
199617,S01008728
199618,S01008924
199619,S01008814
199620,S01008773
199621,S01008469
199622,S01008519
199623,S01008818
199624,S01008990
199625,S01008566
199626,S01008709
199627,S01008818
199628,S01008821
199629,S01008481
199630,S01008519
199631,S01008989
199632,S01008767
199633,S01008720
199634,S01008846
199635,S01008514
199636,S01008458
199637,S01008989
199638,S01008775
199639,S01008990
199640,S01008766
199641,S01008922
199642,S01008584
199643,S01008515
199644,S01008988
199645,S01008990
199646,S01008529
199647,S01008529
199648,S01008483
199649,S01008485
199650,S01008433
199651,S01008428
199652,S01008426
199653,S01008426
199654,S01008426
199655,S01008425
199656,S01008426
199657,S01008421
199658,S01008731
199659,S01008731
199660,S01008718
199661,S01008712
199662,S01008715
199663,S01008715
199664,S01008715
199665,S01008715
199666,S01008557
199667,S01008558
199668,S01008581
199669,S01008581
199670,S01008572
199671,S01008572
199672,S01008567
199673,S01008566
199674,S01008566
199675,S01008566
199676,S01008565
199677,S01008564
199678,S01008564
199679,S01008564
199680,S01008552
199681,S01008561
199682,S01008559
199683,S01008559
199684,S01008994
199685,S01008997
199686,S01008996
199687,S01008996
199688,S01008999
199689,S01009002
199690,S01008743
199691,S01008934
199692,S01008789
199693,S01008596
199694,S01008990
199695,S01008518
199696,S01008990
199697,S01008908
199698,S01008743
199699,S01008980
199700,S01008421
199701,S01008708
199702,S01008549
199703,S01008901
199704,S01008481
199705,S01008571
199706,S01008570
199707,S01008561
199708,S01008572
199709,S01008949
199710,S01008557
199711,S01008924
199712,S01008953
199713,S01008766
199714,S01008956
199715,S01008481
199716,S01008586
199717,S01008570
199718,S01008570
199719,S01008566
199720,S01008554
199721,S01008554
199722,S01008560
199723,S01008998
199724,S01008760
199725,S01008709
199726,S01008561
199727,S01008903
199728,S01008954
199729,S01008954
199730,S01008949
199731,S01008949
199732,S01008949
199733,S01008950
199734,S01008950
199735,S01008950
199736,S01008949
199737,S01008949
199738,S01008950
199739,S01008740
199740,S01008855
199741,S01008515
199742,S01008768
199743,S01008889
199744,S01008989
199745,S01008792
199746,S01008533
199747,S01008886
199748,S01008765
199749,S01008514
199750,S01008767
199751,S01008528
199752,S01008888
199753,S01008782
199754,S01008764
199755,S01008796
199756,S01008518
199757,S01008886
199758,S01008527
199759,S01008765
199760,S01008792
199761,S01008843
199762,S01008690
199763,S01008633
199764,S01008527
199765,S01008775
199766,S01008858
199767,S01008763
199768,S01008834
199769,S01008746
199770,S01008544
199771,S01008442
199772,S01008762
199773,S01008753
199774,S01008505
199775,S01008440
199776,S01008834
199777,S01008763
199778,S01008764
199779,S01008739
199780,S01008508
199781,S01008505
199782,S01008863
199783,S01008764
199784,S01008813
199785,S01008471
199786,S01008509
199787,S01008504
199788,S01008486
199789,S01008763
199790,S01008761
199791,S01008481
199792,S01008504
199793,S01008867
199794,S01008489
199795,S01008763
199796,S01008479
199797,S01008507
199798,S01008861
199799,S01008481
199800,S01008609
199801,S01008762
199802,S01008479
199803,S01008458
199804,S01008467
199805,S01008466
199806,S01008879
199807,S01008879
199808,S01008879
199809,S01008880
199810,S01008880
199811,S01008880
199812,S01008877
199813,S01008878
199814,S01008874
199815,S01008874
199816,S01008972
199817,S01008882
199818,S01008982
199819,S01008984
199820,S01008985
199821,S01008973
199822,S01008975
199823,S01008979
199824,S01008980
199825,S01008979
199826,S01008978
199827,S01008978
199828,S01008963
199829,S01008961
199830,S01008961
199831,S01008961
199832,S01008956
199833,S01008956
199834,S01008958
199835,S01008961
199836,S01008458
199837,S01008900
199838,S01008763
199839,S01008522
199840,S01008482
199841,S01008466
199842,S01008903
199843,S01008840
199844,S01008485
199845,S01008877
199846,S01008466
199847,S01008889
199848,S01008839
199849,S01008485
199850,S01008984
199851,S01008466
199852,S01008886
199853,S01008838
199854,S01008465
199855,S01008485
199856,S01008980
199857,S01008464
199858,S01008449
199859,S01008887
199860,S01008697
199861,S01008870
199862,S01008428
199863,S01008955
199864,S01008696
199865,S01008464
199866,S01008867
199867,S01008421
199868,S01008990
199869,S01008989
199870,S01008991
199871,S01008508
199872,S01008485
199873,S01008733
199874,S01008733
199875,S01008727
199876,S01008724
199877,S01008548
199878,S01008548
199879,S01008549
199880,S01008564
199881,S01008564
199882,S01008960
199883,S01008960
199884,S01008572
199885,S01008892
199886,S01008906
199887,S01008928
199888,S01008953
199889,S01008951
199890,S01008969
199891,S01008969
199892,S01008969
199893,S01008916
199894,S01008828
199895,S01008696
199896,S01008982
199897,S01008975
199898,S01008988
199899,S01008926
199900,S01008696
199901,S01008980
199902,S01008729
199903,S01008937
199904,S01008955
199905,S01008922
199906,S01008909
199907,S01008909
199908,S01008910
199909,S01008913
199910,S01008910
199911,S01008913
199912,S01008915
199913,S01008912
199914,S01008912
199915,S01008828
199916,S01008827
199917,S01008827
199918,S01008830
199919,S01008824
199920,S01008825
199921,S01008821
199922,S01008822
199923,S01008772
199924,S01008773
199925,S01008822
199926,S01008822
199927,S01008958
199928,S01008524
199929,S01008733
199930,S01008526
199931,S01008727
199932,S01008525
199933,S01008725
199934,S01008526
199935,S01008724
199936,S01008725
199937,S01008722
199938,S01008719
199939,S01008718
199940,S01008718
199941,S01008700
199942,S01008700
199943,S01008583
199944,S01008550
199945,S01008550
199946,S01008580
199947,S01008568
199948,S01008552
199949,S01009005
199950,S01009005
199951,S01009006
199952,S01009005
199953,S01009006
199954,S01009004
199955,S01008604
199956,S01008534
199957,S01008508
199958,S01008487
199959,S01008482
199960,S01008730
199961,S01008730
199962,S01008728
199963,S01008727
199964,S01008583
199965,S01008585
199966,S01008584
199967,S01008556
199968,S01008558
199969,S01008580
199970,S01008582
199971,S01008582
199972,S01008582
199973,S01008581
199974,S01008566
199975,S01008695
199976,S01008696
199977,S01008696
199978,S01008695
199979,S01008745
199980,S01008745
199981,S01008745
199982,S01008742
199983,S01008741
199984,S01008744
199985,S01008739
199986,S01008589
199987,S01008591
199988,S01008606
199989,S01008606
199990,S01008609
199991,S01008591
199992,S01008592
199993,S01008625
199994,S01008627
199995,S01008627
199996,S01008642
199997,S01008523
199998,S01008523
199999,S01008523
200000,S01009013
200001,S01009010
200002,S01009007
200003,S01009007
200004,S01008988
200005,S01008565
200006,S01009006
200007,S01008949
200008,S01008762
200009,S01008532
200010,S01008485
200011,S01008421
200012,S01008719
200013,S01008652
200014,S01008997
200015,S01008709
200016,S01008561
200017,S01008994
200018,S01008675
200019,S01008834
200020,S01008850
200021,S01008853
200022,S01008849
200023,S01008868
200024,S01008639
200025,S01008860
200026,S01008863
200027,S01008870
200028,S01008956
200029,S01008913
200030,S01008771
200031,S01008798
200032,S01008786
200033,S01008801
200034,S01008820
200035,S01008821
200036,S01008840
200037,S01008809
200038,S01008809
200039,S01008690
200040,S01008694
200041,S01008608
200042,S01008594
200043,S01008630
200044,S01008643
200045,S01008643
200046,S01008635
200047,S01008504
200048,S01008503
200049,S01008507
200050,S01008646
200051,S01008596
200052,S01008596
200053,S01008580
200054,S01008858
200055,S01008847
200056,S01008869
200057,S01008493
200058,S01008493
200059,S01009003
200060,S01008494
200061,S01008778
200062,S01008498
200063,S01008425
200064,S01008798
200065,S01008844
200066,S01008773
200067,S01008808
200068,S01008817
200069,S01008792
200070,S01008653
200071,S01008800
200072,S01008626
200073,S01008820
200074,S01008807
200075,S01008999
200076,S01008803
200077,S01008654
200078,S01008798
200079,S01008774
200080,S01008469
200081,S01008656
200082,S01008807
200083,S01008843
200084,S01008898
200085,S01008795
200086,S01008774
200087,S01008974
200088,S01008656
200089,S01008844
200090,S01008844
200091,S01008695
200092,S01008746
200093,S01008629
200094,S01008516
200095,S01008652
200096,S01008734
200097,S01008862
200098,S01008659
200099,S01008797
200100,S01008797
200101,S01008793
200102,S01008793
200103,S01008692
200104,S01008692
200105,S01008807
200106,S01008807
200107,S01008688
200108,S01008631
200109,S01008498
200110,S01008498
200111,S01008874
200112,S01008490
200113,S01008491
200114,S01008503
200115,S01008679
200116,S01008860
200117,S01008659
200118,S01008859
200119,S01008892
200120,S01008774
200121,S01008774
200122,S01008817
200123,S01008817
200124,S01008778
200125,S01008778
200126,S01008770
200127,S01008786
200128,S01008786
200129,S01008783
200130,S01008783
200131,S01008783
200132,S01008783
200133,S01008784
200134,S01008795
200135,S01008525
200136,S01008595
200137,S01008777
200138,S01008805
200139,S01008657
200140,S01008890
200141,S01008798
200142,S01008474
200143,S01008895
200144,S01008776
200145,S01008806
200146,S01008600
200147,S01008797
200148,S01008475
200149,S01008776
200150,S01008675
200151,S01008884
200152,S01008800
200153,S01008795
200154,S01008479
200155,S01008776
200156,S01008814
200157,S01008814
200158,S01008815
200159,S01008815
200160,S01008815
200161,S01008815
200162,S01008786
200163,S01008790
200164,S01008788
200165,S01008788
200166,S01008789
200167,S01008791
200168,S01008791
200169,S01008791
200170,S01008816
200171,S01008818
200172,S01008818
200173,S01008818
200174,S01008789
200175,S01008785
200176,S01008786
200177,S01008786
200178,S01008777
200179,S01008786
200180,S01008786
200181,S01008778
200182,S01008777
200183,S01008777
200184,S01008777
200185,S01008776
200186,S01008785
200187,S01008781
200188,S01008781
200189,S01008781
200190,S01008781
200191,S01008803
200192,S01008803
200193,S01008803
200194,S01008803
200195,S01008802
200196,S01008795
200197,S01008935
200198,S01008475
200199,S01008797
200200,S01008947
200201,S01008800
200202,S01008675
200203,S01008476
200204,S01008797
200205,S01008897
200206,S01008875
200207,S01008661
200208,S01008975
200209,S01008800
200210,S01008796
200211,S01008945
200212,S01008796
200213,S01008801
200214,S01008676
200215,S01008945
200216,S01008979
200217,S01008793
200218,S01008800
200219,S01008676
200220,S01008983
200221,S01008749
200222,S01008983
200223,S01008792
200224,S01008802
200225,S01008851
200226,S01008749
200227,S01008983
200228,S01008795
200229,S01008851
200230,S01008802
200231,S01008698
200232,S01008983
200233,S01008796
200234,S01008851
200235,S01008804
200236,S01008690
200237,S01008691
200238,S01008756
200239,S01008754
200240,S01008755
200241,S01008755
200242,S01008756
200243,S01008754
200244,S01008799
200245,S01008799
200246,S01008694
200247,S01008695
200248,S01008746
200249,S01008743
200250,S01008744
200251,S01008679
200252,S01008685
200253,S01008687
200254,S01008687
200255,S01008688
200256,S01008691
200257,S01008681
200258,S01008681
200259,S01008612
200260,S01008592
200261,S01008632
200262,S01008516
200263,S01008516
200264,S01008497
200265,S01008649
200266,S01008649
200267,S01008650
200268,S01008652
200269,S01008652
200270,S01008651
200271,S01008651
200272,S01008697
200273,S01008796
200274,S01008796
200275,S01008983
200276,S01008795
200277,S01008543
200278,S01008795
200279,S01008526
200280,S01008541
200281,S01008794
200282,S01008526
200283,S01008856
200284,S01008539
200285,S01008534
200286,S01008964
200287,S01008964
200288,S01008441
200289,S01008511
200290,S01008435
200291,S01008425
200292,S01008423
200293,S01008738
200294,S01008735
200295,S01008700
200296,S01008736
200297,S01008736
200298,S01008549
200299,S01008587
200300,S01008577
200301,S01008580
200302,S01008552
200303,S01008427
200304,S01008550
200305,S01008574
200306,S01008575
200307,S01008548
200308,S01008547
200309,S01008573
200310,S01008573
200311,S01008570
200312,S01008567
200313,S01008994
200314,S01008531
200315,S01008553
200316,S01008792
200317,S01008860
200318,S01008851
200319,S01008848
200320,S01008488
200321,S01008792
200322,S01008658
200323,S01008490
200324,S01008762
200325,S01008658
200326,S01008490
200327,S01008813
200328,S01008658
200329,S01008489
200330,S01008813
200331,S01008665
200332,S01008490
200333,S01008813
200334,S01008862
200335,S01008863
200336,S01008869
200337,S01008932
200338,S01008932
200339,S01008927
200340,S01008927
200341,S01008927
200342,S01008927
200343,S01008905
200344,S01008904
200345,S01008920
200346,S01008920
200347,S01008920
200348,S01008920
200349,S01008928
200350,S01008928
200351,S01008928
200352,S01008920
200353,S01008908
200354,S01008911
200355,S01008911
200356,S01008828
200357,S01008826
200358,S01008817
200359,S01008490
200360,S01008491
200361,S01008838
200362,S01008483
200363,S01008732
200364,S01008839
200365,S01008733
200366,S01008839
200367,S01008733
200368,S01008733
200369,S01008733
200370,S01008730
200371,S01008596
200372,S01008595
200373,S01008595
200374,S01008596
200375,S01008596
200376,S01008601
200377,S01008581
200378,S01008569
200379,S01008773
200380,S01008790
200381,S01008778
200382,S01008838
200383,S01008837
200384,S01008838
200385,S01008837
200386,S01008836
200387,S01008836
200388,S01008806
200389,S01008686
200390,S01008809
200391,S01008686
200392,S01008686
200393,S01008686
200394,S01008690
200395,S01008689
200396,S01008689
200397,S01008689
200398,S01008807
200399,S01008807
200400,S01008821
200401,S01008842
200402,S01008740
200403,S01008613
200404,S01008930
200405,S01008785
200406,S01008599
200407,S01008592
200408,S01008591
200409,S01008542
200410,S01008542
200411,S01008541
200412,S01008971
200413,S01008882
200414,S01008976
200415,S01008973
200416,S01008435
200417,S01008717
200418,S01008593
200419,S01008593
200420,S01008939
200421,S01008551
200422,S01008551
200423,S01008551
200424,S01008551
200425,S01008568
200426,S01008565
200427,S01008997
200428,S01008719
200429,S01008551
200430,S01008721
200431,S01008889
200432,S01008925
200433,S01008991
200434,S01008991
200435,S01008991
200436,S01008445
200437,S01008723
200438,S01008719
200439,S01008719
200440,S01008717
200441,S01008574
200442,S01008568
200443,S01008547
200444,S01008547
200445,S01008960
200446,S01008960
200447,S01008890
200448,S01008891
200449,S01008887
200450,S01008937
200451,S01008937
200452,S01008935
200453,S01008935
200454,S01008485
200455,S01008917
200456,S01008440
200457,S01008595
200458,S01008596
200459,S01008603
200460,S01008820
200461,S01008820
200462,S01008820
200463,S01008820
200464,S01008833
200465,S01008862
200466,S01008902
200467,S01008932
200468,S01008935
200469,S01008920
200470,S01008920
200471,S01008920
200472,S01008911
200473,S01008911
200474,S01008773
200475,S01008774
200476,S01008776
200477,S01008819
200478,S01008778
200479,S01008768
200480,S01008794
200481,S01008763
200482,S01008813
