DZ code,DZ name,LA code,LA name,Cluster
S01006911,Durno-Chapel of Garioch - 03,S12000034,Aberdeenshire,2.0
S01006912,Durno-Chapel of Garioch - 04,S12000034,Aberdeenshire,2.0
S01006913,Durno-Chapel of Garioch - 05,S12000034,Aberdeenshire,2.0
S01006914,Durno-Chapel of Garioch - 06,S12000034,Aberdeenshire,2.0
S01006915,Durno-Chapel of Garioch - 07,S12000034,Aberdeenshire,2.0
S01006916,Kintore - 01,S12000034,Aberdeenshire,2.0
S01006917,Kintore - 02,S12000034,Aberdeenshire,2.0
S01006918,Kintore - 03,S12000034,Aberdeenshire,2.0
S01006919,Kintore - 04,S12000034,Aberdeenshire,2.0
S01006920,Kintore - 05,S12000034,Aberdeenshire,2.0
S01006921,Kintore - 06,S12000034,Aberdeenshire,2.0
S01006922,Kintore - 07,S12000034,Aberdeenshire,2.0
S01006923,Kintore - 08,S12000034,Aberdeenshire,2.0
S01006924,Kintore - 09,S12000034,Aberdeenshire,2.0
S01006925,Blackburn - 01,S12000034,Aberdeenshire,2.0
S01006926,Blackburn - 02,S12000034,Aberdeenshire,2.0
S01006927,Blackburn - 03,S12000034,Aberdeenshire,2.0
S01006928,Blackburn - 04,S12000034,Aberdeenshire,2.0
S01006929,Westhill North and South - 01,S12000034,Aberdeenshire,2.0
S01006930,Westhill North and South - 02,S12000034,Aberdeenshire,2.0
S01006931,Westhill North and South - 03,S12000034,Aberdeenshire,2.0
S01006932,Westhill North and South - 04,S12000034,Aberdeenshire,2.0
S01006933,Westhill North and South - 05,S12000034,Aberdeenshire,2.0
S01006934,Westhill North and South - 06,S12000034,Aberdeenshire,2.0
S01006935,Westhill Central - 01,S12000034,Aberdeenshire,2.0
S01006936,Westhill Central - 02,S12000034,Aberdeenshire,2.0
S01006937,Westhill Central - 03,S12000034,Aberdeenshire,2.0
S01006938,Westhill Central - 04,S12000034,Aberdeenshire,2.0
S01006939,Westhill Central - 05,S12000034,Aberdeenshire,2.0
S01006940,Westhill Central - 06,S12000034,Aberdeenshire,2.0
S01006941,Garlogie and Elrick - 01,S12000034,Aberdeenshire,2.0
S01006942,Garlogie and Elrick - 02,S12000034,Aberdeenshire,2.0
S01006943,Garlogie and Elrick - 03,S12000034,Aberdeenshire,2.0
S01006944,Garlogie and Elrick - 04,S12000034,Aberdeenshire,2.0
S01006945,Garlogie and Elrick - 05,S12000034,Aberdeenshire,2.0
S01006946,Newmachar and Fintray - 01,S12000034,Aberdeenshire,2.0
S01006947,Newmachar and Fintray - 02,S12000034,Aberdeenshire,2.0
S01006948,Newmachar and Fintray - 03,S12000034,Aberdeenshire,2.0
S01006949,Newmachar and Fintray - 04,S12000034,Aberdeenshire,2.0
S01006950,Newmachar and Fintray - 05,S12000034,Aberdeenshire,2.0
S01006951,Newmachar and Fintray - 06,S12000034,Aberdeenshire,2.0
S01006952,Balmedie and Potterton - 01,S12000034,Aberdeenshire,2.0
S01006953,Balmedie and Potterton - 02,S12000034,Aberdeenshire,2.0
S01006954,Balmedie and Potterton - 03,S12000034,Aberdeenshire,2.0
S01006955,Balmedie and Potterton - 04,S12000034,Aberdeenshire,2.0
S01006956,Balmedie and Potterton - 05,S12000034,Aberdeenshire,2.0
S01006957,Balmedie and Potterton - 06,S12000034,Aberdeenshire,2.0
S01006958,Ellon East - 01,S12000034,Aberdeenshire,2.0
S01006959,Ellon East - 02,S12000034,Aberdeenshire,2.0
S01006960,Ellon East - 03,S12000034,Aberdeenshire,2.0
S01006961,Ellon East - 04,S12000034,Aberdeenshire,2.0
S01006962,Ellon East - 05,S12000034,Aberdeenshire,2.0
S01006963,Ellon East - 06,S12000034,Aberdeenshire,2.0
S01006964,Ellon East - 07,S12000034,Aberdeenshire,2.0
S01006965,Ellon West - 01,S12000034,Aberdeenshire,2.0
S01006966,Ellon West - 02,S12000034,Aberdeenshire,2.0
S01006967,Ellon West - 03,S12000034,Aberdeenshire,2.0
S01006968,Ellon West - 04,S12000034,Aberdeenshire,2.0
S01006969,Ellon West - 05,S12000034,Aberdeenshire,2.0
S01006970,Ellon West - 06,S12000034,Aberdeenshire,2.0
S01006971,Ellon West - 07,S12000034,Aberdeenshire,2.0
S01006972,Ythanside - 01,S12000034,Aberdeenshire,2.0
S01006973,Ythanside - 02,S12000034,Aberdeenshire,2.0
S01006974,Ythanside - 03,S12000034,Aberdeenshire,2.0
S01006975,Ythanside - 04,S12000034,Aberdeenshire,2.0
S01006976,Ythanside - 05,S12000034,Aberdeenshire,2.0
S01006977,Ythanside - 06,S12000034,Aberdeenshire,2.0
S01006978,Ythsie - 01,S12000034,Aberdeenshire,2.0
S01006979,Ythsie - 02,S12000034,Aberdeenshire,2.0
S01006980,Ythsie - 03,S12000034,Aberdeenshire,2.0
S01006981,Ythsie - 04,S12000034,Aberdeenshire,2.0
S01006982,Ythsie - 05,S12000034,Aberdeenshire,2.0
S01006983,Ythsie - 06,S12000034,Aberdeenshire,2.0
S01006984,Ythsie - 07,S12000034,Aberdeenshire,2.0
S01006985,Barrahill - 01,S12000034,Aberdeenshire,2.0
S01006986,Barrahill - 02,S12000034,Aberdeenshire,2.0
S01006987,Barrahill - 03,S12000034,Aberdeenshire,2.0
S01006988,Barrahill - 04,S12000034,Aberdeenshire,2.0
S01006989,Barrahill - 05,S12000034,Aberdeenshire,2.0
S01006990,Barrahill - 06,S12000034,Aberdeenshire,2.0
S01006991,Fyvie-Rothie - 01,S12000034,Aberdeenshire,2.0
S01006992,Fyvie-Rothie - 02,S12000034,Aberdeenshire,2.0
S01006993,Fyvie-Rothie - 03,S12000034,Aberdeenshire,2.0
S01006994,Fyvie-Rothie - 04,S12000034,Aberdeenshire,2.0
S01006995,Fyvie-Rothie - 05,S12000034,Aberdeenshire,2.0
S01006996,Fyvie-Rothie - 06,S12000034,Aberdeenshire,2.0
S01006997,"Insch, Oyne and Ythanwells - 01",S12000034,Aberdeenshire,2.0
S01006998,"Insch, Oyne and Ythanwells - 02",S12000034,Aberdeenshire,2.0
S01006999,"Insch, Oyne and Ythanwells - 03",S12000034,Aberdeenshire,2.0
S01007000,"Insch, Oyne and Ythanwells - 04",S12000034,Aberdeenshire,2.0
S01007001,"Insch, Oyne and Ythanwells - 05",S12000034,Aberdeenshire,2.0
S01007002,Clashindarroch - 01,S12000034,Aberdeenshire,2.0
S01007003,Clashindarroch - 02,S12000034,Aberdeenshire,2.0
S01007004,Clashindarroch - 03,S12000034,Aberdeenshire,2.0
S01007005,Clashindarroch - 04,S12000034,Aberdeenshire,2.0
S01007006,Clashindarroch - 05,S12000034,Aberdeenshire,2.0
S01007007,Clashindarroch - 06,S12000034,Aberdeenshire,2.0
S01007008,Huntly - 01,S12000034,Aberdeenshire,2.0
S01007009,Huntly - 02,S12000034,Aberdeenshire,2.0
S01007010,Huntly - 03,S12000034,Aberdeenshire,2.0
S01007011,Huntly - 04,S12000034,Aberdeenshire,2.0
S01007012,Huntly - 05,S12000034,Aberdeenshire,2.0
S01007013,Auchterless and Monquhitter - 01,S12000034,Aberdeenshire,2.0
S01007014,Auchterless and Monquhitter - 02,S12000034,Aberdeenshire,2.0
S01007015,Auchterless and Monquhitter - 03,S12000034,Aberdeenshire,2.0
S01007016,Auchterless and Monquhitter - 04,S12000034,Aberdeenshire,2.0
S01007017,Turriff - 01,S12000034,Aberdeenshire,2.0
S01007018,Turriff - 02,S12000034,Aberdeenshire,2.0
S01007019,Turriff - 03,S12000034,Aberdeenshire,2.0
S01007020,Turriff - 04,S12000034,Aberdeenshire,2.0
S01007021,Turriff - 05,S12000034,Aberdeenshire,2.0
S01007022,Turriff - 06,S12000034,Aberdeenshire,2.0
S01007023,"Portsoy, Fordyce and Cornhill - 01",S12000034,Aberdeenshire,2.0
S01007024,"Portsoy, Fordyce and Cornhill - 02",S12000034,Aberdeenshire,2.0
S01007025,"Portsoy, Fordyce and Cornhill - 03",S12000034,Aberdeenshire,2.0
S01007026,"Portsoy, Fordyce and Cornhill - 04",S12000034,Aberdeenshire,2.0
S01007027,Aberchirder and Whitehills - 01,S12000034,Aberdeenshire,2.0
S01007028,Aberchirder and Whitehills - 02,S12000034,Aberdeenshire,2.0
S01007029,Aberchirder and Whitehills - 03,S12000034,Aberdeenshire,2.0
S01007030,Aberchirder and Whitehills - 04,S12000034,Aberdeenshire,2.0
S01007031,Aberchirder and Whitehills - 05,S12000034,Aberdeenshire,2.0
S01007032,Banff - 01,S12000034,Aberdeenshire,2.0
S01007033,Banff - 02,S12000034,Aberdeenshire,2.0
S01007034,Banff - 03,S12000034,Aberdeenshire,2.0
S01007035,Banff - 04,S12000034,Aberdeenshire,2.0
S01007036,Banff - 05,S12000034,Aberdeenshire,2.0
S01007037,Macduff - 01,S12000034,Aberdeenshire,2.0
S01007038,Macduff - 02,S12000034,Aberdeenshire,2.0
S01007039,Macduff - 03,S12000034,Aberdeenshire,2.0
S01007040,Macduff - 04,S12000034,Aberdeenshire,2.0
S01007041,Macduff - 05,S12000034,Aberdeenshire,2.0
S01007042,Gardenstown and King Edward - 01,S12000034,Aberdeenshire,2.0
S01007043,Gardenstown and King Edward - 02,S12000034,Aberdeenshire,2.0
S01007044,Gardenstown and King Edward - 03,S12000034,Aberdeenshire,2.0
S01007045,Gardenstown and King Edward - 04,S12000034,Aberdeenshire,2.0
S01007046,New Pitsligo - 01,S12000034,Aberdeenshire,2.0
S01007047,New Pitsligo - 02,S12000034,Aberdeenshire,2.0
S01007048,New Pitsligo - 03,S12000034,Aberdeenshire,2.0
S01007049,New Pitsligo - 04,S12000034,Aberdeenshire,2.0
S01007050,Deer and Mormond - 01,S12000034,Aberdeenshire,2.0
S01007051,Deer and Mormond - 02,S12000034,Aberdeenshire,2.0
S01007052,Deer and Mormond - 03,S12000034,Aberdeenshire,2.0
S01007053,Deer and Mormond - 04,S12000034,Aberdeenshire,2.0
S01007054,Deer and Mormond - 05,S12000034,Aberdeenshire,2.0
S01007055,Deer and Mormond - 06,S12000034,Aberdeenshire,2.0
S01007056,Deer and Mormond - 07,S12000034,Aberdeenshire,2.0
S01007057,Mintlaw - 01,S12000034,Aberdeenshire,2.0
S01007058,Mintlaw - 02,S12000034,Aberdeenshire,2.0
S01007059,Mintlaw - 03,S12000034,Aberdeenshire,2.0
S01007060,Mintlaw - 04,S12000034,Aberdeenshire,2.0
S01007061,Auchnagatt - 01,S12000034,Aberdeenshire,2.0
S01007062,Auchnagatt - 02,S12000034,Aberdeenshire,2.0
S01007063,Auchnagatt - 03,S12000034,Aberdeenshire,2.0
S01007064,Auchnagatt - 04,S12000034,Aberdeenshire,2.0
S01007065,Cruden - 01,S12000034,Aberdeenshire,2.0
S01007066,Cruden - 02,S12000034,Aberdeenshire,2.0
S01007067,Cruden - 03,S12000034,Aberdeenshire,2.0
S01007068,Cruden - 04,S12000034,Aberdeenshire,2.0
S01007069,Cruden - 05,S12000034,Aberdeenshire,2.0
S01007070,Cruden - 06,S12000034,Aberdeenshire,2.0
S01007071,Cruden - 07,S12000034,Aberdeenshire,2.0
S01007072,Peterhead Links - 01,S12000034,Aberdeenshire,2.0
S01007073,Peterhead Links - 02,S12000034,Aberdeenshire,2.0
S01007074,Peterhead Links - 03,S12000034,Aberdeenshire,2.0
S01007075,Peterhead Links - 04,S12000034,Aberdeenshire,2.0
S01007076,Peterhead Links - 05,S12000034,Aberdeenshire,2.0
S01007077,Peterhead Links - 06,S12000034,Aberdeenshire,2.0
S01007078,Peterhead Bay - 01,S12000034,Aberdeenshire,2.0
S01007079,Peterhead Bay - 02,S12000034,Aberdeenshire,2.0
S01007080,Peterhead Bay - 03,S12000034,Aberdeenshire,2.0
S01007081,Peterhead Harbour - 01,S12000034,Aberdeenshire,2.0
S01007082,Peterhead Harbour - 02,S12000034,Aberdeenshire,2.0
S01007083,Peterhead Harbour - 03,S12000034,Aberdeenshire,2.0
S01007084,Peterhead Harbour - 04,S12000034,Aberdeenshire,2.0
S01007085,Peterhead Harbour - 05,S12000034,Aberdeenshire,2.0
S01007086,Peterhead Harbour - 06,S12000034,Aberdeenshire,2.0
S01007087,Peterhead Harbour - 07,S12000034,Aberdeenshire,2.0
S01007088,Peterhead Harbour - 08,S12000034,Aberdeenshire,2.0
S01007089,Peterhead Ugieside - 01,S12000034,Aberdeenshire,2.0
S01007090,Peterhead Ugieside - 02,S12000034,Aberdeenshire,2.0
S01007091,Peterhead Ugieside - 03,S12000034,Aberdeenshire,2.0
S01007092,Peterhead Ugieside - 04,S12000034,Aberdeenshire,2.0
S01007093,Peterhead Ugieside - 05,S12000034,Aberdeenshire,2.0
S01007094,Peterhead Ugieside - 06,S12000034,Aberdeenshire,2.0
S01007095,Longside and Rattray - 01,S12000034,Aberdeenshire,2.0
S01007096,Longside and Rattray - 02,S12000034,Aberdeenshire,2.0
S01007097,Longside and Rattray - 03,S12000034,Aberdeenshire,2.0
S01007098,Longside and Rattray - 04,S12000034,Aberdeenshire,2.0
S01007099,Longside and Rattray - 05,S12000034,Aberdeenshire,2.0
S01007100,Longside and Rattray - 06,S12000034,Aberdeenshire,2.0
S01007101,Longside and Rattray - 07,S12000034,Aberdeenshire,2.0
S01007102,Longside and Rattray - 08,S12000034,Aberdeenshire,2.0
S01007103,Rosehearty and Strathbeg - 01,S12000034,Aberdeenshire,2.0
S01007104,Rosehearty and Strathbeg - 02,S12000034,Aberdeenshire,2.0
S01007105,Rosehearty and Strathbeg - 03,S12000034,Aberdeenshire,2.0
S01007106,Rosehearty and Strathbeg - 04,S12000034,Aberdeenshire,2.0
S01007107,Rosehearty and Strathbeg - 05,S12000034,Aberdeenshire,2.0
S01007108,Rosehearty and Strathbeg - 06,S12000034,Aberdeenshire,2.0
S01007109,Rosehearty and Strathbeg - 07,S12000034,Aberdeenshire,2.0
S01007110,Rosehearty and Strathbeg - 08,S12000034,Aberdeenshire,2.0
S01007111,Rosehearty and Strathbeg - 09,S12000034,Aberdeenshire,2.0
S01007112,Fraserburgh Smiddyhill - 01,S12000034,Aberdeenshire,2.0
S01007113,Fraserburgh Smiddyhill - 02,S12000034,Aberdeenshire,2.0
S01007114,Fraserburgh Smiddyhill - 03,S12000034,Aberdeenshire,2.0
S01007115,Fraserburgh Smiddyhill - 04,S12000034,Aberdeenshire,2.0
S01007116,Fraserburgh Smiddyhill - 05,S12000034,Aberdeenshire,2.0
S01007117,Fraserburgh Smiddyhill - 06,S12000034,Aberdeenshire,2.0
S01007118,Fraserburgh Lochpots - 01,S12000034,Aberdeenshire,2.0
S01007119,Fraserburgh Lochpots - 02,S12000034,Aberdeenshire,2.0
S01007120,Fraserburgh Lochpots - 03,S12000034,Aberdeenshire,2.0
S01007121,Fraserburgh Central-Academy - 01,S12000034,Aberdeenshire,2.0
S01007122,Fraserburgh Central-Academy - 02,S12000034,Aberdeenshire,2.0
S01007123,Fraserburgh Central-Academy - 03,S12000034,Aberdeenshire,2.0
S01007124,Fraserburgh Central-Academy - 04,S12000034,Aberdeenshire,2.0
S01007125,Fraserburgh Harbour and Broadsea - 01,S12000034,Aberdeenshire,2.0
S01007126,Fraserburgh Harbour and Broadsea - 02,S12000034,Aberdeenshire,2.0
S01007127,Fraserburgh Harbour and Broadsea - 03,S12000034,Aberdeenshire,2.0
S01007128,Fraserburgh Harbour and Broadsea - 04,S12000034,Aberdeenshire,2.0
S01007129,South Angus - 01,S12000041,Angus,3.0
S01007130,South Angus - 02,S12000041,Angus,3.0
S01007131,South Angus - 03,S12000041,Angus,3.0
S01007132,South Angus - 04,S12000041,Angus,3.0
S01007133,South Angus - 05,S12000041,Angus,3.0
S01007134,South Angus - 06,S12000041,Angus,3.0
S01007135,South Angus - 07,S12000041,Angus,3.0
S01007136,South Angus - 08,S12000041,Angus,3.0
S01007137,Monikie - 01,S12000041,Angus,3.0
S01007138,Monikie - 02,S12000041,Angus,3.0
S01007139,Monikie - 03,S12000041,Angus,3.0
S01007140,Monikie - 04,S12000041,Angus,3.0
S01007141,Monikie - 05,S12000041,Angus,3.0
S01007142,Monikie - 06,S12000041,Angus,3.0
S01007143,Monikie - 07,S12000041,Angus,3.0
S01007144,Monikie - 08,S12000041,Angus,3.0
S01007145,Monifieth West - 01,S12000041,Angus,3.0
S01007146,Monifieth West - 02,S12000041,Angus,3.0
S01007147,Monifieth West - 03,S12000041,Angus,3.0
S01007148,Monifieth West - 04,S12000041,Angus,3.0
S01007149,Monifieth East - 01,S12000041,Angus,3.0
S01007150,Monifieth East - 02,S12000041,Angus,3.0
S01007151,Monifieth East - 03,S12000041,Angus,3.0
S01007152,Monifieth East - 04,S12000041,Angus,3.0
S01007153,Monifieth East - 05,S12000041,Angus,3.0
S01007154,Monifieth East - 06,S12000041,Angus,3.0
S01007155,Monifieth East - 07,S12000041,Angus,3.0
S01007156,Carnoustie West - 01,S12000041,Angus,3.0
S01007157,Carnoustie West - 02,S12000041,Angus,3.0
S01007158,Carnoustie West - 03,S12000041,Angus,3.0
S01007159,Carnoustie West - 04,S12000041,Angus,3.0
S01007160,Carnoustie West - 05,S12000041,Angus,3.0
S01007161,Carnoustie West - 06,S12000041,Angus,3.0
S01007162,Carnoustie West - 07,S12000041,Angus,3.0
S01007163,Carnoustie East - 01,S12000041,Angus,3.0
S01007164,Carnoustie East - 02,S12000041,Angus,3.0
S01007165,Carnoustie East - 03,S12000041,Angus,3.0
S01007166,Carnoustie East - 04,S12000041,Angus,3.0
S01007167,Carnoustie East - 05,S12000041,Angus,3.0
S01007168,Carnoustie East - 06,S12000041,Angus,3.0
S01007169,Carnoustie East - 07,S12000041,Angus,3.0
S01007170,Arbroath Landward - 01,S12000041,Angus,3.0
S01007171,Arbroath Landward - 02,S12000041,Angus,3.0
S01007172,Arbroath Landward - 03,S12000041,Angus,3.0
S01007173,Arbroath Kirkton - 01,S12000041,Angus,3.0
S01007174,Arbroath Kirkton - 02,S12000041,Angus,3.0
S01007175,Arbroath Kirkton - 03,S12000041,Angus,3.0
S01007176,Arbroath Kirkton - 04,S12000041,Angus,3.0
S01007177,Arbroath Kirkton - 05,S12000041,Angus,3.0
S01007178,Arbroath Kirkton - 06,S12000041,Angus,3.0
S01007179,Arbroath Kirkton - 07,S12000041,Angus,3.0
S01007180,Arbroath Keptie - 01,S12000041,Angus,3.0
S01007181,Arbroath Keptie - 02,S12000041,Angus,3.0
S01007182,Arbroath Keptie - 03,S12000041,Angus,3.0
S01007183,Arbroath Keptie - 04,S12000041,Angus,3.0
S01007184,Arbroath Harbour - 01,S12000041,Angus,3.0
S01007185,Arbroath Harbour - 02,S12000041,Angus,3.0
S01007186,Arbroath Harbour - 03,S12000041,Angus,3.0
S01007187,Arbroath Harbour - 04,S12000041,Angus,3.0
S01007188,Arbroath Harbour - 05,S12000041,Angus,3.0
S01007189,Arbroath Harbour - 06,S12000041,Angus,3.0
S01007190,Arbroath Cliffburn - 01,S12000041,Angus,3.0
S01007191,Arbroath Cliffburn - 02,S12000041,Angus,3.0
S01007192,Arbroath Cliffburn - 03,S12000041,Angus,3.0
S01007193,Arbroath Cliffburn - 04,S12000041,Angus,3.0
S01007194,Arbroath Cliffburn - 05,S12000041,Angus,3.0
S01007195,Arbroath Cliffburn - 06,S12000041,Angus,3.0
S01007196,Arbroath Cliffburn - 07,S12000041,Angus,3.0
S01007197,Arbroath Warddykes - 01,S12000041,Angus,3.0
S01007198,Arbroath Warddykes - 02,S12000041,Angus,3.0
S01007199,Arbroath Warddykes - 03,S12000041,Angus,3.0
S01007200,Arbroath Warddykes - 04,S12000041,Angus,3.0
S01007201,Arbroath Warddykes - 05,S12000041,Angus,3.0
S01007202,Arbroath Warddykes - 06,S12000041,Angus,3.0
S01007203,Arbroath Warddykes - 07,S12000041,Angus,3.0
S01007204,Lunan - 01,S12000041,Angus,3.0
S01007205,Lunan - 02,S12000041,Angus,3.0
S01007206,Lunan - 03,S12000041,Angus,3.0
S01007207,Lunan - 04,S12000041,Angus,3.0
S01007208,Montrose South - 01,S12000041,Angus,3.0
S01007209,Montrose South - 02,S12000041,Angus,3.0
S01007210,Montrose South - 03,S12000041,Angus,3.0
S01007211,Montrose South - 04,S12000041,Angus,3.0
S01007212,Montrose South - 05,S12000041,Angus,3.0
S01007213,Montrose South - 06,S12000041,Angus,3.0
S01007214,Montrose South - 07,S12000041,Angus,3.0
S01007215,Montrose North - 01,S12000041,Angus,3.0
S01007216,Montrose North - 02,S12000041,Angus,3.0
S01007217,Montrose North - 03,S12000041,Angus,3.0
S01007218,Montrose North - 04,S12000041,Angus,3.0
S01007219,Montrose North - 05,S12000041,Angus,3.0
S01007220,Montrose North - 06,S12000041,Angus,3.0
S01007221,Hillside - 01,S12000041,Angus,3.0
S01007222,Hillside - 02,S12000041,Angus,3.0
S01007223,Hillside - 03,S12000041,Angus,3.0
S01007224,Hillside - 04,S12000041,Angus,3.0
S01007225,Hillside - 05,S12000041,Angus,3.0
S01007226,Friockheim - 01,S12000041,Angus,3.0
S01007227,Friockheim - 02,S12000041,Angus,3.0
S01007228,Friockheim - 03,S12000041,Angus,3.0
S01007229,Friockheim - 04,S12000041,Angus,3.0
S01007230,Brechin East - 01,S12000041,Angus,3.0
S01007231,Brechin East - 02,S12000041,Angus,3.0
S01007232,Brechin East - 03,S12000041,Angus,3.0
S01007233,Brechin East - 04,S12000041,Angus,3.0
S01007234,Brechin East - 05,S12000041,Angus,3.0
S01007235,Brechin West - 01,S12000041,Angus,3.0
S01007236,Brechin West - 02,S12000041,Angus,3.0
S01007237,Brechin West - 03,S12000041,Angus,3.0
S01007238,Brechin West - 04,S12000041,Angus,3.0
S01007239,Brechin West - 05,S12000041,Angus,3.0
S01007240,Letham and Glamis - 01,S12000041,Angus,3.0
S01007241,Letham and Glamis - 02,S12000041,Angus,3.0
S01007242,Letham and Glamis - 03,S12000041,Angus,3.0
S01007243,Letham and Glamis - 04,S12000041,Angus,3.0
S01007244,Letham and Glamis - 05,S12000041,Angus,3.0
S01007245,Letham and Glamis - 06,S12000041,Angus,3.0
S01007246,Letham and Glamis - 07,S12000041,Angus,3.0
S01007247,Letham and Glamis - 08,S12000041,Angus,3.0
S01007248,Forfar East - 01,S12000041,Angus,3.0
S01007249,Forfar East - 02,S12000041,Angus,3.0
S01007250,Forfar East - 03,S12000041,Angus,3.0
S01007251,Forfar East - 04,S12000041,Angus,3.0
S01007252,Forfar East - 05,S12000041,Angus,3.0
S01007253,Forfar East - 06,S12000041,Angus,3.0
S01007254,Forfar Central - 01,S12000041,Angus,3.0
S01007255,Forfar Central - 02,S12000041,Angus,3.0
S01007256,Forfar Central - 03,S12000041,Angus,3.0
S01007257,Forfar Central - 04,S12000041,Angus,3.0
S01007258,Forfar Central - 05,S12000041,Angus,3.0
